Year,GEO,Income concept,Economic family type,GINI
1997,Canada,After-tax income,"Two-parent families with children, three or more earners",0.234
1997,Canada,After-tax income,Married couples with other relatives,0.265
1997,Canada,After-tax income,Lone-parent families,0.309
1997,Canada,After-tax income,Male lone-parent families,0.288
1997,Canada,After-tax income,Female lone-parent families,0.302
1997,Canada,After-tax income,"Female lone-parent families, no earners",0.214
1997,Canada,After-tax income,"Female lone-parent families, one earner",0.255
1997,Canada,After-tax income,"Female lone-parent families, two or more earners",0.231
1997,Canada,After-tax income,Other non-elderly families,0.319
1997,Canada,After-tax income,Unattached individuals,0.362
1997,Canada,After-tax income,Elderly males,0.276
1997,Canada,After-tax income,"Elderly males, non-earner",0.255
1997,Canada,After-tax income,"Elderly males, earner",0.324
1997,Canada,After-tax income,Elderly females,0.212
1997,Canada,After-tax income,"Elderly females, non-earner",0.206
1997,Canada,After-tax income,"Elderly females, earner",0.253
1997,Canada,After-tax income,Non-elderly males,0.401
1997,Canada,After-tax income,"Non-elderly males, non-earner",0.393
1997,Canada,After-tax income,"Non-elderly males, earner",0.358
1997,Canada,After-tax income,Non-elderly females,0.386
1997,Canada,After-tax income,"Non-elderly females, non-earner",0.375
1997,Canada,After-tax income,"Non-elderly females, earner",0.345
1998,Canada,Market income,All family units,0.523
1998,Canada,Market income,"Economic families, two persons or more",0.452
1998,Canada,Market income,Elderly families,0.579
1998,Canada,Market income,Elderly married couples,0.568
1998,Canada,Market income,Other elderly families,0.608
1998,Canada,Market income,Non-elderly families,0.419
1998,Canada,Market income,Married couples,0.429
1998,Canada,Market income,"Married couples, no earners",0.609
1998,Canada,Market income,"Married couples, one earner",0.43
1998,Canada,Market income,"Married couples, two earners",0.372
1998,Canada,Market income,Two-parent families with children,0.362
1998,Canada,Market income,"Two-parent families with children, no earners",0.899
1998,Canada,Market income,"Two-parent families with children, one earner",0.484
1998,Canada,Market income,"Two-parent families with children, two earners",0.315
1998,Canada,Market income,"Two-parent families with children, three or more earners",0.272
1998,Canada,Market income,Married couples with other relatives,0.332
1998,Canada,Market income,Lone-parent families,0.563
1998,Canada,Market income,Male lone-parent families,0.452
1998,Canada,Market income,Female lone-parent families,0.569
1998,Canada,Market income,"Female lone-parent families, no earners",0.911
1998,Canada,Market income,"Female lone-parent families, one earner",0.455
1998,Canada,Market income,"Female lone-parent families, two or more earners",0.297
1998,Canada,Market income,Other non-elderly families,0.456
1998,Canada,Market income,Unattached individuals,0.59
1998,Canada,Market income,Elderly males,0.699
1998,Canada,Market income,"Elderly males, non-earner",0.696
1998,Canada,Market income,"Elderly males, earner",0.587
1998,Canada,Market income,Elderly females,0.674
1998,Canada,Market income,"Elderly females, non-earner",0.671
1998,Canada,Market income,"Elderly females, earner",0.611
1998,Canada,Market income,Non-elderly males,0.526
1998,Canada,Market income,"Non-elderly males, non-earner",0.901
1998,Canada,Market income,"Non-elderly males, earner",0.422
1998,Canada,Market income,Non-elderly females,0.557
1998,Canada,Market income,"Non-elderly females, non-earner",0.851
1998,Canada,Market income,"Non-elderly females, earner",0.429
1998,Canada,Total income,All family units,0.427
1998,Canada,Total income,"Economic families, two persons or more",0.367
1998,Canada,Total income,Elderly families,0.319
1998,Canada,Total income,Elderly married couples,0.309
1998,Canada,Total income,Other elderly families,0.346
1998,Canada,Total income,Non-elderly families,0.362
1998,Canada,Total income,Married couples,0.383
1998,Canada,Total income,"Married couples, no earners",0.377
1998,Canada,Total income,"Married couples, one earner",0.365
1998,Canada,Total income,"Married couples, two earners",0.353
1998,Canada,Total income,Two-parent families with children,0.315
1998,Canada,Total income,"Two-parent families with children, no earners",0.282
1998,Canada,Total income,"Two-parent families with children, one earner",0.391
1998,Canada,Total income,"Two-parent families with children, two earners",0.282
1998,Canada,Total income,"Two-parent families with children, three or more earners",0.249
1998,Canada,Total income,Married couples with other relatives,0.296
1998,Canada,Total income,Lone-parent families,0.359
1998,Canada,Total income,Male lone-parent families,0.362
1998,Canada,Total income,Female lone-parent families,0.338
1998,Canada,Total income,"Female lone-parent families, no earners",0.246
1998,Canada,Total income,"Female lone-parent families, one earner",0.295
1998,Canada,Total income,"Female lone-parent families, two or more earners",0.242
1998,Canada,Total income,Other non-elderly families,0.383
1998,Canada,Total income,Unattached individuals,0.42
1998,Canada,Total income,Elderly males,0.37
1998,Canada,Total income,"Elderly males, non-earner",0.323
1998,Canada,Total income,"Elderly males, earner",0.443
1998,Canada,Total income,Elderly females,0.277
1998,Canada,Total income,"Elderly females, non-earner",0.261
1998,Canada,Total income,"Elderly females, earner",0.354
1998,Canada,Total income,Non-elderly males,0.441
1998,Canada,Total income,"Non-elderly males, non-earner",0.408
1998,Canada,Total income,"Non-elderly males, earner",0.387
1998,Canada,Total income,Non-elderly females,0.446
1998,Canada,Total income,"Non-elderly females, non-earner",0.407
1998,Canada,Total income,"Non-elderly females, earner",0.392
1998,Canada,After-tax income,All family units,0.386
1998,Canada,After-tax income,"Economic families, two persons or more",0.322
1998,Canada,After-tax income,Elderly families,0.262
1998,Canada,After-tax income,Elderly married couples,0.247
1998,Canada,After-tax income,Other elderly families,0.299
1998,Canada,After-tax income,Non-elderly families,0.321
1998,Canada,After-tax income,Married couples,0.338
1998,Canada,After-tax income,"Married couples, no earners",0.335
1998,Canada,After-tax income,"Married couples, one earner",0.323
1998,Canada,After-tax income,"Married couples, two earners",0.309
1998,Canada,After-tax income,Two-parent families with children,0.271
1998,Canada,After-tax income,"Two-parent families with children, no earners",0.272
1998,Canada,After-tax income,"Two-parent families with children, one earner",0.313
1998,Canada,After-tax income,"Two-parent families with children, two earners",0.241
1998,Canada,After-tax income,"Two-parent families with children, three or more earners",0.215
1998,Canada,After-tax income,Married couples with other relatives,0.266
1998,Canada,After-tax income,Lone-parent families,0.316
1998,Canada,After-tax income,Male lone-parent families,0.325
1998,Canada,After-tax income,Female lone-parent families,0.3
1998,Canada,After-tax income,"Female lone-parent families, no earners",0.238
1998,Canada,After-tax income,"Female lone-parent families, one earner",0.253
1998,Canada,After-tax income,"Female lone-parent families, two or more earners",0.215
1998,Canada,After-tax income,Other non-elderly families,0.349
1998,Canada,After-tax income,Unattached individuals,0.367
1998,Canada,After-tax income,Elderly males,0.31
1998,Canada,After-tax income,"Elderly males, non-earner",0.267
1998,Canada,After-tax income,"Elderly males, earner",0.393
1998,Canada,After-tax income,Elderly females,0.22
1998,Canada,After-tax income,"Elderly females, non-earner",0.208
1998,Canada,After-tax income,"Elderly females, earner",0.282
1998,Canada,After-tax income,Non-elderly males,0.393
1998,Canada,After-tax income,"Non-elderly males, non-earner",0.381
1998,Canada,After-tax income,"Non-elderly males, earner",0.341
1998,Canada,After-tax income,Non-elderly females,0.401
1998,Canada,After-tax income,"Non-elderly females, non-earner",0.374
1998,Canada,After-tax income,"Non-elderly females, earner",0.35
1999,Canada,Market income,All family units,0.513
1999,Canada,Market income,"Economic families, two persons or more",0.439
1999,Canada,Market income,Elderly families,0.563
1999,Canada,Market income,Elderly married couples,0.562
1999,Canada,Market income,Other elderly families,0.564
1999,Canada,Market income,Non-elderly families,0.406
1999,Canada,Market income,Married couples,0.406
1999,Canada,Market income,"Married couples, no earners",0.604
1999,Canada,Market income,"Married couples, one earner",0.416
1999,Canada,Market income,"Married couples, two earners",0.348
1999,Canada,Market income,Two-parent families with children,0.361
1999,Canada,Market income,"Two-parent families with children, no earners",0.859
1999,Canada,Market income,"Two-parent families with children, one earner",0.465
1999,Canada,Market income,"Two-parent families with children, two earners",0.324
1999,Canada,Market income,"Two-parent families with children, three or more earners",0.272
1999,Canada,Market income,Married couples with other relatives,0.314
1999,Canada,Market income,Lone-parent families,0.545
1999,Canada,Market income,Male lone-parent families,0.461
1999,Canada,Market income,Female lone-parent families,0.546
1999,Canada,Market income,"Female lone-parent families, no earners",0.894
1999,Canada,Market income,"Female lone-parent families, one earner",0.424
1999,Canada,Market income,"Female lone-parent families, two or more earners",0.302
1999,Canada,Market income,Other non-elderly families,0.416
1999,Canada,Market income,Unattached individuals,0.596
1999,Canada,Market income,Elderly males,0.68
1999,Canada,Market income,"Elderly males, non-earner",0.682
1999,Canada,Market income,"Elderly males, earner",0.607
1999,Canada,Market income,Elderly females,0.682
1999,Canada,Market income,"Elderly females, non-earner",0.689
1999,Canada,Market income,"Elderly females, earner",0.49
1999,Canada,Market income,Non-elderly males,0.516
1999,Canada,Market income,"Non-elderly males, non-earner",0.905
1999,Canada,Market income,"Non-elderly males, earner",0.432
1999,Canada,Market income,Non-elderly females,0.59
1999,Canada,Market income,"Non-elderly females, non-earner",0.83
1999,Canada,Market income,"Non-elderly females, earner",0.489
1999,Canada,Total income,All family units,0.426
1999,Canada,Total income,"Economic families, two persons or more",0.361
